address,suggested_country,force_suggested_country,country,town
"GREEN AND SONS+REFLECT GROUP ATTORNE
Y
08107 CRAIG HERNANDEZ U.S EARLYBALT
IMORE AVENUE
INC UNITED STATES",US,true,US,NO TOWN
"IE2486355761221966587408078
15/FUGIAT ARGPIE8DM7Q LTD
79/DR. AUDREY O DUIBHEANNAIGH VINCE
NT MAC GEIDIGH 912
24/IE/GREYSTOENS,EIRE",IE,true,IE,GREYSTONES
"METAL WORKS PERTH/NON DISPONIBLE
 AND SONS PLC
54/COMMONWEALTH OF AUSTRALIA/NOT PR
OVIDED",AU,true,AU,NO TOWN
"GB46SERG85772439997960HSIMILIQUE-MRS
 MELANIE KNOWLES ASPERNATUR.ITAQUE.
REPUBLIC OF KENYA",KE,true,KE,NO TOWN
"GB74SWSM05048200899984
ROCK SOMETIMES  RONALD MURRAY'WEI Z
HI DI DIAN

 AREA RESERVADA
, INC
AROUND 858 38446 SEE INSTRUCTIONS

U.S.A",US,true,US,NO TOWN
"TELCOTECH SOLUTIONS/JOSE JOHN ORTEGA
 RUIZ EXPEDITA GROUP
21/DOMINICAN REPUBLIC",DO,true,DO,NO TOWN
"THE NAMIBIA BOXING FEDERATION, LLC T
THQGBSLWFJ NAMIBIE",NA,true,NA,NO TOWN
"GB57UTYX59671792917208
43/BRANDON FOX  CRYSTAL DUNN
75/UNITED STATES
2/U.S.'",US,true,US,NO TOWN
"SEBASTIAN BACKHAUS
KG DE",DE,true,DE,NO TOWN
"889497623
VICTORIA MORGAN PREMIER RICKMANSWOR
TH",NO COUNTRY,true,NO COUNTRY,RICKMANSWORTH
"8666326032
NO TRESPASSING
 GLASS FILL UPON SARAH HUFF
JORDANIAN DINAR",NO COUNTRY,true,NO COUNTRY,NO TOWN
"AEROTECH ACOUSTICS
DR. SAKURA SUARTINI }PROVISIONAL AD
DRESS
 TK NEW
(PERSERO) TBK RATIONE.LTD

79100 TBK JOHOR BAHRUD
WPYGBHT TBK ODIT
JOHOR BAHRU DIMAS HU",NO COUNTRY,true,NO COUNTRY,JOHOR BAHU
"NL58RNHB6412402103
TUSSEN TAMELIJK
BROEK 438
/HANOVER PARK/428936  ABOARD SHIP",NO COUNTRY,true,NO COUNTRY,HANOVER PARK
"94403786962417
ATTENTION: LOUIS MATTHEWS-BEGUM
 ALIQUID TOTAM
VFKRGBYM1KN MRS AMY HODGSON CLUB 30
00 BINGO SURE KT14 7DU,DUCIMUS PERS
PICIATIS
,MARINA",NO COUNTRY,true,NO COUNTRY,NO TOWN
/UK,GB,true,GB,NO TOWN
"IPSAM ADDRESS PROTECTED
 - AND SONS  471049-78CARRERA 84
250052 SOACHA REPUBLICA DE COLOMBIA
REPUBLICA DE COLOMBIA REPREHENDERIT
: 544./22/2023",CO,true,CO,SOACHA
"IPSAM ADDRESS PROTECTED
 - AND SONS  471049-78CARRERA 84
250052 SOCHA REPUBLICA DE COLOMBIA
REPUBLICA DE COLOMBIA REPREHENDERIT
: 544./22/2023",CO,true,CO,SOACHA
"7957965506540
ANDREW BUTLER AUTEM, CONSEQUUNTURMA
IN  ARCHITECTO
REPUBLIC OF ZIMBABWE 613828",ZW,true,ZW,NO TOWN
"FORT MILL FACES
BEVERLY ADAMS PLC BY RELIGIOUS.13+
SEA. LEISURE WORLD 20906/MELISSA MC
CARTHY RESPONSE
LEISURE WROLD",NO COUNTRY,true,NO COUNTRY,LEISURE WORLD
"FORT MILL FACES
BEVERLY ADAMS PLC BY RELIGIOUS.13+
SEA. LEISURE WORLD 20906/MELISSA MC
CARTHY RESPONSE
LEISURE WORLD",NO COUNTRY,true,NO COUNTRY,LEISURE WORLD
"GB46TUND89449292556500
JACK]SPENCER KAMPALA
KAMPALA",NO COUNTRY,true,NO COUNTRY,KAMPALA
"SKOVBY BLUES
PROF. GUNDHILD PEDERSEN SYNLIG APS
21146 GURLI LAURIDSEN MALMO CLAUS C
HRISTENSEN-PETERSEN HOLD FOR PICKUP

MALMO. .A/S KNGERIGET DANMARK",DK,true,DK,MALMO
"FR9208541281602823222244974
MARGUERITE DE GAUTIER CHRISTOPHE AL
LAIN",NO COUNTRY,true,NO COUNTRY,NO TOWN
"315164709911
21./MOLLITIA UT NIMI (NATUS) COMMON
WEALTH OF THE BAHAMAS
35/EXPLICABO
73NASSAU",BS,true,BS,NASSAU
"315164709911
21./MOLLITIA UT NIMI (NATUS) COMMON
WEALTH OF THE BAHAMAS
35/EXPLICABO
73/NASSAU",BS,true,BS,NASSAU
"333396754488
LEAST FRANK JACKSON XSNHGB68 UNITED
 STATES OF AMERICA",US,true,US,NO TOWN
"32,3,011038
NON MONEY PROVIDE
WILLIAMSBURG
CA CA",CA,true,CA,WILLIAMSBURG
"MICROSOFT CO
13 NEW YORK LANE
BIRMINGHAM",NO COUNTRY,true,NO COUNTRY,BIRMINGHAM
"COMPANY NAME UK
13 BANGALORE LANE
BIRMINGHAM",NO COUNTRY,true,NO COUNTRY,BIRMINGHAM
"FOOT LOCKER UK
13 NEW DELHI LANE
BIRMINGHAM",NO COUNTRY,true,NO COUNTRY,BIRMINGHAM
"POSTAL BANK FR
13 PARIS LANE
GLASGOW",NO COUNTRY,true,NO COUNTRY,GLASGOW
"RHEINMETALL NL
13 STRASBOURG STREET
ROTTERDAM",NO COUNTRY,true,NO COUNTRY,ROTTERDAM
"RHEINMETALL FR
13 STRASBOURG STREET
ROTTERDAM",NO COUNTRY,true,NO COUNTRY,ROTTERDAM
"MICROSOFT CO
13 NEW YORK LANE
BIRMINGHAM GB",GB,true,GB,BIRMINGHAM
"COMPANY NAME UK
13 BANGALORE LANE
BIRMINGHAM GB",GB,true,GB,BIRMINGHAM
"POSTAL BANK FR
13 PARIS LANE
GLASGOW",NO COUNTRY,true,NO COUNTRY,GLASGOW
"POSTAL BANK FR
13 PARIS LANE
G59AJ GLASGOW",NO COUNTRY,true,NO COUNTRY,GLASGOW
"RHEINMETALL NL
13 STRASBOURG STREET
ROTTERDAM NL",NL,true,NL,ROTTERDAM
"RHEINMETALL FR
13 STRASBOURG STREET
ROTTERDAM NL",NL,true,NL,ROTTERDAM
"Ivan Petrov
ul. Rozhen 14, vh. B, et. 3, ap. 12
zh.k. Nadezhda 2
1324 Sofia Bulgaria",BG,true,BG,SOFIA
"Maria Georgieva
bul. “Osvobozhdenie” 53, et. 2, ap. 8
zh.k. Trakiya
4023 Plovdiv
Bulgaria",BG,true,BG,PLOVDIV
"Ivan Petrov
ul. Rozhen 14, vh. B, et. 3, ap. 12
JK Nadezhda 2
1324 Sofia Bulgaria",BG,true,BG,SOFIA
"Maria Georgieva
bul. Osvobozhdenie 53, et. 2, ap. 8
JK Trakiya
4023 Plovdiv Bulgaria",BG,true,BG,PLOVDIV
"Ivan Petrov
ul. Rozhen 14, vh. B, et. 3, ap. 12
j.k. Nadezhda 2
1324 Sofia",NO COUNTRY,true,NO COUNTRY,SOFIA
"Maria Georgieva
bul. Osvobozhdenie 53, et. 2, ap. 8
jk Trakiya
 Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"Ivan Petrov
ul. Rozhen 14, vh. B, et. 3, ap. 12
j.k. Nadezhda 2
1324 Sofia",NO COUNTRY,true,NO COUNTRY,SOFIA
"BG89686087
Maria Georgieva
bul. Bangalore8
jk Trakiya
 Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"BG89686087
Maria Georgieva
bul. Bangalore8
jk Trakiya
Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"786686087
Maria Georgieva
bul. Bangalore8
jk Trakiya
Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"/5415
Maria Georgieva
bul. Bangalore8
jk Trakiya
Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"Maria Georgieva
bul. Bangalore8
jk Trakiya
 Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"Maria Georgieva
bul. Bangalore8
jk Trakiya
 4023 Plovdiv Bulgaria",BG,true,BG,PLOVDIV
"Maria Georgieva
bul. Bangalore8
jk Trakiya
Plovdiv",NO COUNTRY,true,NO COUNTRY,PLOVDIV
"Maria Georgieva
bul. Bangalore8
jk Trakiya
4023 Plovdiv Bulgaria",BG,true,BG,PLOVDIV
"AMAZON CA
42 TORONTO ROAD
LOS ANGELES",NO COUNTRY,true,NO COUNTRY,LOS ANGELES
"AMAZON CO
42 DENVER ROAD
TORONTO",NO COUNTRY,true,NO COUNTRY,TORONTO
"AMAZON CO
42 DENVER ROAD
TORONTO CA",CA,true,CA,TORONTO
"AMAZON CO
42 DENVER ROAD
QUEBEC CA",CA,true,CA,QUEBEC
"SONY FR
PARIS AVENUE
ROME",NO COUNTRY,true,NO COUNTRY,ROME
"SONY FR
PARIS AVENUE
ROME ITALY",IT,true,IT,ROME
"Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"DE894367635
Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"DE894367635
Friedrich Nietzche
Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"DE894367635
Friedrich Nietzche
Berliner Str. 12
Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50677
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,NO TOWN
"Berliner Str. 12
50667 Dresden DE
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50667 Dresden DE
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
Dresden DE
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50677 DE
Wichtige Sendung",DE,true,DE,NO TOWN
"Berliner Str. 12
50667 Dresden Deutschland
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50667 Dresden Deutschland
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
Dresden Deutschland
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50677 Deutschland
Wichtige Sendung",DE,true,DE,NO TOWN
"Berliner Str. 12
50667 Dresden Germany
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50667 Dresden Germany
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
Dresden Germany
Wichtige Sendung",DE,true,DE,DRESDEN
"Friedrich Nietzche
Berliner Str. 12
50677 GERMANY
Wichtige Sendung",DE,true,DE,NO TOWN
"42 Broadway 4th flr.
URGENT DELIVERY
NY 10004",US,true,US,NO TOWN
"25 Main St
02108
Boston HQ",NO COUNTRY,true,NO COUNTRY,BOSTON
"Andrew Llory Weber
25 Main St
02108
Boston HQ",NO COUNTRY,true,NO COUNTRY,BOSTON
"Napoléon Bonaparte
24 Rue de Lyon
75012
Pour Réception",NO COUNTRY,true,NO COUNTRY,NO TOWN
"Napoléon Bonaparte
24 Rue de Lyon
Strasbourg
Pour Réception",NO COUNTRY,true,NO COUNTRY,STRASBOURG
"Av Paulista, 1578
SP, BR, lottery:007",BR,true,BR,SAO PAULO
"Queen, 456
Toronto, ON
 M5V, extra:fast",CA,true,CA,TORONTO
"Sipho
56 Long St
 Cape Town
clearance sale",NO COUNTRY,true,NO COUNTRY,CAPE TOWN
"Sipho
 Cape Town
clearance sale",NO COUNTRY,true,NO COUNTRY,CAPE TOWN
"Sipho
 Cape Town
2224 price tag",NO COUNTRY,true,NO COUNTRY,CAPE TOWN
"US189786687
Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"CA1868
Friedrich Nietzche
Berliner Str. 12
50667 Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"/14789489
Friedrich Nietzche
Berliner Str. 12
Dresden
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,DRESDEN
"6546988
Friedrich Nietzche
Berliner Str. 12
50677
Wichtige Sendung",NO COUNTRY,true,NO COUNTRY,NO TOWN
"US189786687
42 Broadway 4th flr.
URGENT DELIVERY
NY 10004",US,true,US,NO TOWN
"25 Main St
02108
Boston HQ
Andrew Lloyd Weber",NO COUNTRY,true,NO COUNTRY,BOSTON
"Andrew Llory Weber
25 Main St
Boston KA",NO COUNTRY,true,NO COUNTRY,BOSTON
"Andrew Lloyd Weber
25 Main St
London
CO",NO COUNTRY,true,NO COUNTRY,LONDON
"JB AUTOMOTIVE INC
AWAY LTD RELATIVELY NATUREKING WILL
IAM DRIVE
CATONSVILLE 21043, C01 JI77
UNITED STATES OF AMERICA",US,true,US,CATONSVILLE
"/GB44UEIN74308364729271N
37/DANGER
 CUSTOMER SERVICE HUB
 REPUDIANDAE
26/CUMQUE 607
87/REPUBLIC OF CHILE/SAN JOAQUIN AO
BRGB5C) 104048",CL,true,CL,SAN JOAQUIN
"POTTS PLC
BOTH BRUNEI DOLLAR LLC IN
JASON HERMAN{FIRE 20746
20746 SUITLAND-SILVER HILL
UNITED STATES OF AMERICA",US,true,US,SUITLAND-SILVER HILL
"MARCOTTE-GAUTHIER
DENIS-TRISTAN MICHAUD OUT AND SONS
LTD ELIGENDI
SIMPLY TODAY A705 H4C3J9,CANADA CLA
RENCE-ROCKLAND CA PRODUCT
FOOT ,CLARENCE-ROCKLAND,EN ATTENTE
D'ADRESSE",CA,true,CA,CLARENCE-ROCKLAND
"GB87FCCJ31093139127708
NESCIUNT BRENDAN MAC DAIBHID-O TIOB
RAIDECHERRY ORCHARD INDUSTRIAL ESTA
TE
BALLYFERMOT EIRE",IE,true,IE,BALLYFERMOT
"74451
MOHAMMAD JONES MR ERIC RICE
EXAMPLE RRLWGBNBRI2 PARIATUR UNITED
 KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND

HA1 2UA ELIGENDI HARROW UNITED KIN",GB,true,GB,HARROW
"GB79NUYI17555768525663
ILGXGBSALTX TO WHOM IT MAY CONCERN
 PM
PARTICIPANT 960
WXVZGBC3SHQ 236
20746 SUITLAND-SILVER HILL
 SUITLAND-SILVER HILL",IT,true,IT,SUITLAND-SILVER HILL
"CARRASCO ZAVALA ARTURO
S.C. SEZGGBEW,DR. ILSE ALCARAZ A.C.
,
CECILIA CERVANTES,TEPOTZOTLANESTA
DOS UNIDOS MEXICANOS",MX,true,MX,TEPOTZOTLAN
"CARRASCO ZAVALA ARTURO
S.C. SEZGGBEW,DR. ILSE ALCARAZ A.C.
,
CECILIA CERVANTES,TEPOTZOTLAN ESTA
DOS UNIDOS MEXICANOS",MX,true,MX,TEPOTZOTLAN
"GB83IUSW63555088606539
CAROL OCONNELL LISA GONZALEZ OFFICI
AL
JAMES HURST SERVICE DISCONTINUED
 70 63
20723 LAUREL CUP",NO COUNTRY,true,NO COUNTRY,LAUREL
"SPORTRINGEN AB
HB EKERO SVERIGE",SE,true,SE,EKERO
"LYSTRINGEN
RFH REPREHENDERIT VEL GUNNAR NIELSE
NDIL1O
TOR NILSEN 540 7
NO 0204 HONEFOSS",NO,true,NO,HONEFOSS
"Caribbean Bank Ltd.
New York Lane
KY1-9006 Grand Cayman",KY,true,KY,NO TOWN
"Cayman Brac Airport
West End Road
Cayman Brac KY2-2101
Cayman Islands",KY,true,KY,CAYMAN BRAC
"Cayman Brac Airport
Los Angeles Road
Cayman Brac KY2-2101",NO COUNTRY,true,NO COUNTRY,CAYMAN BRAC
"Cayman Brac Airport
Los Angeles Road
KY2-2101 Cayman Brac",NO COUNTRY,true,NO COUNTRY,CAYMAN BRAC
"Cayman Brac Airport
Frankfort Road
KY2-2101 Cayman Brac",NO COUNTRY,true,NO COUNTRY,CAYMAN BRAC
"Cayman Brac Airport
Frankfort Road
KY2-2101 Cayman Brac
Cayman Islands",KY,true,KY,CAYMAN BRAC
"Caribbean Bank Ltd.
New York Lane
KY 1-9006 Grand Cayman",KY,true,KY,NO TOWN
"Cayman Brac Airport
West End Road
Cayman Brac KY 2-2101
Cayman Islands",KY,true,KY,CAYMAN BRAC
"Cayman Brac Airport
Los Angeles Road
Cayman Brac KY 2-2101",KY,true,KY,CAYMAN BRAC
"Cayman Brac Airport
Los Angeles Road
KY 2-2101 Cayman Brac",NO COUNTRY,true,NO COUNTRY,CAYMAN BRAC
"Cayman Brac Airport
Frankfort Road
KY 2-2101 Cayman Brac",NO COUNTRY,true,NO COUNTRY,CAYMAN BRAC
"Cayman Brac Airport
Frankfort Road
KY 2-2101 Cayman Brac
Cayman Islands",KY,true,KY,CAYMAN BRAC
"SHERLOCK HOLMES
14 BAKER STREET
LO'NDON",NO COUNTRY,true,NO COUNTRY,LONDON
"NAPOLEON BONAPARTE
5 RUE DU PEUPLE
CLERMONT'FERRAND",NO COUNTRY,true,NO COUNTRY,CLERMONT-FERRAND
"NAPOLEON BONAPARTE
5 RUE DU PEUPLE
63000 CLERMONT'FERRAND",NO COUNTRY,true,NO COUNTRY,CLERMONT-FERRAND
"NAPOLEON BONAPARTE
5 RUE DU PEUPLE
63000 CLERMONT'FERRAND FRANCE",FR,true,FR,CLERMONT-FERRAND
"NAPOLÉON BONAPARTE
5 RUE DU PEUPLE
 CLERMONT FERRAND",NO COUNTRY,true,NO COUNTRY,CLERMONT-FERRAND
"NAPOLEON BONAPARTE
5 RUE DU PEUPLE
63000 CLERMONT'FERRAND",NO COUNTRY,true,NO COUNTRY,CLERMONT-FERRAND
"NAPOLÉON BONAPARTE
5 RUE DU PEUPLE
63000 CLERMONT FERRAND FRANCE",FR,true,FR,CLERMONT-FERRAND
"Juan Gómez
5a Avenida 12-45, Zona 1
Guatemala City 01001
Guatemala",GT,true,GT,GUATEMALA CITY
"Banco de Guatemala
7a Avenida 22-01, Zona 4
Guatemala City 01004
Guatemala",GT,true,GT,GUATEMALA CITY
"John Paul II Library
Piazza San Pietro 1
Vatican City 00120
Holy See",VA,true,VA,VATICAN CITY
"Apostolic Palace
Cortile San Damaso
Vatican City 00120
Holy See",VA,true,VA,VATICAN CITY
"John Doe
42 Main St @ 5th Ave
New York, NY 10001
USA",US,true,US,NEW YORK
"Smith & Sons Bakery
12 King's Road & Queen St.
London SW1A 1AA
United Kingdom",GB,true,GB,LONDON
"Smith & Sons Bakery
12 Kings Road & Queen St.
London SW1A 1AA
United Kingdom",GB,true,GB,LONDON
"FR7630004000031234567890143
Total Energies
15 Avenue des Champs-Élysées NEAR FOOD
STAND LTD Paris France",FR,true,FR,PARIS
"NL91ABNA0417164300
Philips NV
High Tech Campus 5 NEAR FOOD
STAND LTD Eindhoven Netherlands",NL,true,NL,EINDHOVEN
"CA1234567890123456789
Shopify Inc.
151 O'Connor Street NEAR FOOD
STAND LTD Ottawa Canada",CA,true,CA,OTTAWA
"SG901234567890123456789
Grab Holdings
138 Market Street NEAR FOOD
STAND LTD Singapore Singapore",SG,true,SG,SINGAPORE
"SAINT PIERRE
15 Rue de la République
SAINT PIERRE, 97410
Réunion, France",FR,true,FR,SAINT PIERRE
"ST PIERRE
8 Boulevard de la Mer
ST PIERRE, 97432
Réunion, France",FR,true,FR,ST PIERRE
"ST-PIERRE
3 Place de l'Église
ST-PIERRE, 97410
Réunion, France",FR,true,FR,ST-PIERRE
"ST. PIERRE
22 Avenue des Palmiers
ST. PIERRE, 97410
Réunion, France",FR,true,FR,ST. PIERRE
"SAINT-GEORGES
100 Rue Principale
SAINT-GEORGES, QC G5Y 3P4
Canada",CA,true,CA,SAINT-GEORGES
"ST-GEORGES
200 Avenue Laval
ST-GEORGES, QC G5Y 4T7
Canada",CA,true,CA,ST-GEORGES
"ST. GEORGES
55 Chemin du Lac
ST. GEORGES, QC G5Y 2J8
Canada",CA,true,CA,ST. GEORGES
"Glacier Import Export
12 Rue Dessalines
SAINT MARC, 4310
Haiti",HT,true,HT,SAINT MARC
"ST MARC
88 Boulevard Toussaint Louverture
ST MARC, 4310
Haiti",HT,true,HT,ST MARC
"Monsieur Patate
5 Rue du Fleuve
SAINT LOUIS, 32000
Senegal",SN,true,SN,SAINT LOUIS
"Illustre Inconnu
17 Quai Faidherbe
ST LOUIS, 32000
Senegal",SN,true,SN,ST LOUIS
"Grand Chef de Guerre
Rue de la Liberté
SAINT PIERRE, 80803
Mauritius",MU,true,MU,SAINT PIERRE
"ST PIERRE
Avenue des Fleurs
ST PIERRE, 80803
Mauritius",MU,true,MU,ST PIERRE
"SAINT DENIS
Quartier Analakely
ANTANANARIVO, 101
Madagascar",MG,true,MG,ANTANANARIVO
"ST-DENIS
Boulevard Ratsimandrava
ANTANANARIVO, 101
Madagascar",MG,true,MG,ANTANANARIVO
"15 Rue de la République
SAINT PIERRE, 97410
Réunion, France",FR,true,FR,SAINT PIERRE
"8 Boulevard de la Mer
ST PIERRE, 97432
Réunion, France",FR,true,FR,ST PIERRE
"3 Place de l'Église
ST-PIERRE, 97410
Réunion, France",FR,true,FR,ST-PIERRE
"22 Avenue des Palmiers
ST. PIERRE, 97410
Réunion, France",FR,true,FR,ST. PIERRE
"100 Rue Principale
SAINT-GEORGES, QC G5Y 3P4
Canada",CA,true,CA,SAINT-GEORGES
"200 Avenue Laval
ST-GEORGES, QC G5Y 4T7
Canada",CA,true,CA,ST-GEORGES
"55 Chemin du Lac
ST. GEORGES, QC G5Y 2J8
Canada",CA,true,CA,ST. GEORGES
"12 Rue Dessalines
SAINT MARC, 4310
Haiti",HT,true,HT,SAINT MARC
"n88 Boulevard Toussaint Louverture
ST MARC, 4310
Haiti",HT,true,HT,ST MARC
"5 Rue du Fleuve
SAINT LOUIS, 32000
Senegal",SN,true,SN,SAINT LOUIS
"n17 Quai Faidherbe
ST LOUIS, 32000
Senegal",SN,true,SN,ST LOUIS
"Rue de la Liberté
SAINT PIERRE, 80803
Mauritius",MU,true,MU,SAINT PIERRE
"Avenue des Fleurs
ST PIERRE, 80803
Mauritius",MU,true,MU,ST PIERRE
"FR7630004000031234567890143
Total Energies
@randomtext#42
France Paris 15 Avenue des Champs-Élysées
Bldg 3 75008",FR,true,FR,PARIS
"DE44500105175407324931
Volkswagen Group

Germany Wolfsburg Berliner Straße 15
HQ 38440",DE,true,DE,WOLFSBURG
"ES9121000418450200051332
Zara SA
####EXTRAINFO####
Spain A Coruña Av. de la Diputación 150
Block 2A 15004",ES,true,ES,A CORNUA
"IT60X0542811101000000123456
Ferrero SpA

Italy Alba Piazza San Francesco 3
Suite 5 12051",IT,true,IT,ALBA
"GB29NWBK60161331926819
Tesco PLC
Ref: #FoodChainUK
United Kingdom London 33 New Oxford Street
Flat 12  WC1A 1BH",GB,true,GB,LONDON
"US123456789012345678901234
Apple Inc.
<null>
USA Cupertino 1 Infinite Loop
Box 1 95014",US,true,US,CUPERTINO
"NL91ABNA0417164300
Philips NV
###Internal###
Netherlands Eindhoven High Tech Campus 5
Office 7B 5656AE",NL,true,NL,EINDHOVEN
"AE070331234567890123456
Emirates Group

UAE Dubai Sheikh Zayed Road
Tower 4 00000",AE,true,AE,DUBAI
"CA1234567890123456789
Shopify Inc.
DataField-XYZ
Canada Ottawa 151 O'Connor Street
Unit 6  K2P 2L8",CA,true,CA,OTTAWA
"SG901234567890123456789
Grab Holdings
SomeRandomInfo
Singapore Singapore 138 Market Street
Floor 18 048946",SG,true,SG,SINGAPORE
"BE71096123456769
AB InBev
###Confidential###
Belgium Leuven Brouwerijplein 1
HQ 3000",BE,true,BE,LEUVEN
"CH5604835012345678000
Nestlé SA
REF-98765
Switzerland Vevey Avenue Nestlé 55
Bldg 1 1800",CH,true,CH,VEVEY
"SE3550000000054910000003
IKEA Group

Sweden Älmhult IKEAgatan 1
Unit A 34336",SE,true,SE,ALMHULT
"AU033123456789098
BHP Group
*Some extra info*
Australia Melbourne 171 Collins Street
Box 45 3000",AU,true,AU,MELBOURNE
"JP1020000001234567890
Sony Corporation
NULL
Japan Tokyo 1-7-1 Konan, Minato-ku
Building 6 108-0075TOKYO",JP,true,JP,TOKYO
"ZA4501234567896789
Naspers Ltd
!!!Important!!!
South Africa Cape Town 40 Heerengracht St
Suite 501 8001",ZA,true,ZA,CAPE TOWN
"KR8901234567894567
Samsung Electronics
RandomData42
South Korea Suwon Samsung-ro 129
R&D Wing 16677",KR,true,KR,SUWON
"BR1234567890987654321
Petrobras

Brazil Rio de Janeiro Av. República do Chile, 65
Tower 3 20031-912",BR,true,BR,RIO DE JANEIRO
"MX02123456789009876
Grupo Bimbo
EXTRA-NOTE: Panaderia
Mexico Mexico City Prolongación Paseo de la Reforma 1000
Block C 01330",MX,true,MX,MEXICO CITY
"RU0441234567898765432
Gazprom
!@#INVALID_ENTRY!@#
Russia Moscow Ulitsa Nametkina 16
Office 202 117420",RU,true,RU,MOSCOW
"IN9101234567890123456
Tata Group
SomeTextHere
India Mumbai Bombay House, 24 Homi Mody Street
Floor 2 400001",IN,true,IN,MUMBAI
"CN6212345678908765432
Huawei Technologies

China Shenzhen Bantian, Longgang District
Building A3 518129",CN,true,CN,SHENZHEN
"/13432843132
1/Monsieur Omelette-du-Fromage
2/LA COLLINE 48
3/CH/1784 COURTEPIN",CH,true,CH,COURTEPIN
"13432843132
1/Monsieur Omelette-du-Fromage
2/LA COLLINE 48
3/CH/1784 ZURICH",CH,true,CH,ZURICH
"13432843132
1/Monsieur Omelette-du-Fromage
2/LA COLLINE 48
3/FR/13340 ROGNAC",FR,true,FR,ROGNAC
"SE3550000000054910000003
IKEA Group

Älmhult IKEAgatan 1
Unit A 34336",NO COUNTRY,true,NO COUNTRY,ALMHULT
"AU033123456789098
BHP Group
*Some extra info*
Melbourne 171 Collins Street
Box 45 3000",NO COUNTRY,true,NO COUNTRY,MELBOURNE
"BR1234567890987654321
Petrobras
Rio de Janeiro Av. República do Chile, 65
Tower 3 20031-912",NO COUNTRY,true,NO COUNTRY,RIO DE JANEIRO
"RU0441234567898765432
Gazprom
Moscow Ulitsa Nametkina 16
Office 202 117420",NO COUNTRY,true,NO COUNTRY,MOSCOW
"RU0441234567898765432
Gazprom
Moscow Ulitsa Nametkina 16
Office 202",NO COUNTRY,true,NO COUNTRY,MOSCOW
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL QC
CANADA
POSTCODE H3Z 2Y7
TEL: (514) 555-9876",CA,true,CA,MONTREAL
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL QC
CANADA
POSTE RESTANTE",CA,true,CA,MONTREAL
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL QC
CANADA
C/O MRS. SMITH",CA,true,CA,MONTREAL
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTCODE H3Z 2Y7
TEL: (514) 555-9876",NO COUNTRY,true,NO COUNTRY,MONTREAL
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTE RESTANTE",NO COUNTRY,true,NO COUNTRY,MONTREAL
"CA9085844353
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
C/O MRS. SMITH",NO COUNTRY,true,NO COUNTRY,MONTREAL
"FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTCODE H3Z 2Y7
TEL: (514) 555-9876",NO COUNTRY,true,NO COUNTRY,MONTREAL
